"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","GA Sessions","GA Bounce Rate","GA Page Views","GA Avg Time on Page","GA Transactions","Clicks","Impressions","CTR","Position","URL Encoded Address"
"https://www.crohnscolitisfoundation.org/rishikas-story","text/html; charset=UTF-8","200","OK","","","Rishika's Story | Crohn's & Colitis Foundation","46","399","When my surgeon called me a few days later after the biopsy results to tell me the cancer had spread to some lymph nodes, thus putting me at a stage 3 colorectal cancer diagnosis, a cloud of fear, dread, and uncertainty moved into my brain and my body. She reassured me that although things sounded bad, they weren't as bad as they could be.","341","2197","","0","Rishika's Story","15","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.456","Fri, 07 Feb 2020 00:32:59 GMT","","","3","100.0","147","00:00:56","0","0","7","0.0","55.0","https://www.crohnscolitisfoundation.org/rishikas-story"
"https://www.crohnscolitisfoundation.org/night-white-cure","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.204","Fri, 07 Feb 2020 00:33:00 GMT","","","47","78.72","134","00:03:57","0","3","13","0.2308","6.69","https://www.crohnscolitisfoundation.org/night-white-cure"
"https://www.crohnscolitisfoundation.org/events/madison-cme-program","text/html; charset=UTF-8","200","OK","","","Madison CME Program | Crohn's & Colitis Foundation","50","476","This professional education opportunity has been approved for AMA PRA Category 1 Credits™ & ANCC credit. ""Updates in Inflammatory Bowel Disease 2020"" will provide participants with current safety and efficacy data for novel therapies, considerations for special populations with IBD and health maintenance best practices. The course will consist of lectures and case-based presentations from expert IBD providers from Wisconsin.

For more information and to register: http://bit.ly/MadisonCME

Agenda:","501","3199","","0","Madison CME Program","19","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","7.97","Fri, 07 Feb 2020 00:32:53 GMT","","","34","82.35","84","00:01:04","0","0","4","0.0","6.25","https://www.crohnscolitisfoundation.org/events/madison-cme-program"
"https://www.crohnscolitisfoundation.org/greater-san-diego-desert-area-chapter-news-october-2019","text/html; charset=UTF-8","200","OK","","","Greater San Diego & Desert Area Chapter News: October 2019 | Crohn's & Colitis Foundation","89","833","Check out our October 2019 Chapter Newsletter","45","306","","0","Greater San Diego & Desert Area Chapter News: October 2019","58","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.422","Fri, 07 Feb 2020 00:33:01 GMT","","","","","12","00:01:03","","","","","","https://www.crohnscolitisfoundation.org/greater-san-diego-desert-area-chapter-news-october-2019"
"https://www.crohnscolitisfoundation.org/orange-ca-pediatric-parent-group","text/html; charset=UTF-8","200","OK","","","Orange, CA Pediatric Parent Group | Crohn's & Colitis Foundation","64","584","CHOC Children’s Hospital CHOC West Building - Outpatient clinics
Conference Room C
1201 West La Veta Ave
Orange, CA 92868

Pediatric Parent Group Facilitator: Carrie Ward, ParentsofIBDkids@gmail.com, 714-235-9509

Meets: 3rd Thursday, Monthly, 6:00 pm -8:00 pm","260","1738","","0","Orange, CA Pediatric Parent Group","33","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.1","Fri, 07 Feb 2020 00:33:02 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/orange-ca-pediatric-parent-group"
"https://www.crohnscolitisfoundation.org/november-2019-e-newsletter","text/html; charset=UTF-8","200","OK","","","November 2019 e-newsletter | Crohn's & Colitis Foundation","57","525"," 

 

 

 

 

 

 

 

 

 

 

 

 ","37","0","","0","November 2019 e-newsletter","26","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","7.466","Fri, 07 Feb 2020 00:32:59 GMT","","","","","19","00:00:51","","","","","","https://www.crohnscolitisfoundation.org/november-2019-e-newsletter"
"https://www.crohnscolitisfoundation.org/get-involved/camp-oasis","text/html; charset=UTF-8","200","OK","","","Camp Oasis | Crohn's & Colitis Foundation","41","378","Camp Oasis enriches the lives of children who are living with Crohn's disease and ulcerative colitis.","101","624","","0","Camp Oasis","10","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.206","Fri, 07 Feb 2020 00:33:06 GMT","","","7071","33.97","13565","00:00:55","0","1084","4840","0.224","13.29","https://www.crohnscolitisfoundation.org/get-involved/camp-oasis"
"https://www.crohnscolitisfoundation.org/making-impact-havana-nights-gala","text/html; charset=UTF-8","200","OK","","","Making an Impact: Havana Nights Gala | Crohn's & Colitis Foundation","67","617","Let yourself be swept away by the sights and sounds of colorful Cuba as we celebrate ""Making an Impact: Havana Nights"". Indulge in some of the cultural cuisine and enjoy an exclusive evening of cocktails, entertainment, dancing, auctions, raffles, and a powerful program to combat IBD. Proceeds benefit the Crohn's & Colitis Foundation.","336","2136","","0","Making an Impact: Havana Nights Gala","36","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","0.377","Fri, 07 Feb 2020 00:33:06 GMT","","","9","100.0","44","00:02:41","0","1","26","0.0385","22.69","https://www.crohnscolitisfoundation.org/making-impact-havana-nights-gala"
"https://www.crohnscolitisfoundation.org/what-is-ibd/ibs-vs-ibd","text/html; charset=UTF-8","200","OK","","","IBS vs IBD | Crohn's & Colitis Foundation","41","365","Irritable bowel syndrome (IBS) and inflammatory bowel disease (IBD) are two distinct gastrointestinal disorders, though the differences between the two can be confusing for many people.

While they have some similar symptoms, IBS and IBD are not the same condition and they require very different treatments. It is essential to get an accurate diagnosis so that you can properly manage your condition.

 ","404","2546","","0","IBS vs IBD","10","","0","Breadcrumb","10","What is IBS?","12","","","","","","","","","","","","0","","","","","","","","","","0.093","Fri, 07 Feb 2020 00:30:10 GMT","","","19008","69.82","22093","00:05:26","0","2725","71339","0.0382","12.77","https://www.crohnscolitisfoundation.org/what-is-ibd/ibs-vs-ibd"
"https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/types-of-ulcerative-colitis","text/html; charset=UTF-8","200","OK","","","Types of Ulcerative Colitis | Crohn's & Colitis Foundation","58","498","Becoming well-informed about your chronic illness is a helpful part of your journey. It is important to learn all you can about your diagnosis and how it may affect you. We can help you understand the different types of ulcerative colitis, as well as the common symptoms and complications.","289","1809","","0","Types of Ulcerative Colitis","27","","0","Breadcrumb","10","Ulcerative Proctitis","20","","","","","","","","","","","","0","","","","","","","","","","0.195","Fri, 07 Feb 2020 00:33:07 GMT","","","10730","67.56","26257","00:01:44","0","857","95942","0.0089","7.26","https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/types-of-ulcerative-colitis"
"https://www.crohnscolitisfoundation.org/center-chronic-illness-living-chronic-illness-support-group-seattle-wa","text/html; charset=UTF-8","200","OK","","","Center for Chronic Illness: Living with Chronic Illness Support Group, Seattle, WA | Crohn's & Colitis Foundation","113","990","425 Harvard Avenue East
Seattle, Washington 98102

 

Our partner organization the Center for Chronic Illness will host this group; please contact them directly for more information. This group is not run by the Crohn's & Colitis Foundation.

 

info@thecenterforchronicillness.org
Meets: 4th Wednesday, Monthly, 6:30-7:30 pm

Living with Chronic Illness Support Group

 ","371","2290","","0","Center for Chronic Illness: Living with Chronic Illness Support Group, Seattle, WA","82","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","7.977","Fri, 07 Feb 2020 00:33:00 GMT","","","22","54.55","47","00:02:18","0","6","487","0.0123","21.96","https://www.crohnscolitisfoundation.org/center-chronic-illness-living-chronic-illness-support-group-seattle-wa"
"https://www.crohnscolitisfoundation.org/events/evening-hope-mardi-gras-gala","text/html; charset=UTF-8","200","OK","","","Evening of Hope Mardi Gras Gala | Crohn's & Colitis Foundation","62","569","This unique and fun gala, which is in its 45th year, will include hors d'oeuvres, dinner, silent auction including 100+ packages, live auction, raffle, live music, dancing and more. Over 450 guests, including high-level donors, board members, top volunteers, patients and medical professionals are in attendance. 

For more information or to view the 2019 event highlight reel, please go to www.CrohnsColitisPhillyEveningOfHope.org. ","433","2698","","0","Evening of Hope Mardi Gras Gala","31","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","12.606","Fri, 07 Feb 2020 00:32:56 GMT","","","9","0.0","34","00:00:52","0","","","","","https://www.crohnscolitisfoundation.org/events/evening-hope-mardi-gras-gala"
"https://www.crohnscolitisfoundation.org/connectingtocure-los-angeles-ca","text/html; charset=UTF-8","200","OK","","","Connectingtocure - Los Angeles, CA | Crohn's & Colitis Foundation","65","591","127 South San Vicente Boulevard
Los Angeles, California 90048

*This not an official Foundation support group, it is run and facilitated by a community group. 

connections@connectingtocure.org
Meets: 2nd Thursday , Monthly, 7:00 PM

Support for patients, parents, spouses, partners and family members affected by IBD. ","319","2030","","0","Connectingtocure - Los Angeles, CA","34","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","7.919","Fri, 07 Feb 2020 00:33:01 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/connectingtocure-los-angeles-ca"
"https://www.crohnscolitisfoundation.org/atlanta-family-day","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.247","Fri, 07 Feb 2020 00:33:08 GMT","","","16","56.25","72","00:00:46","0","1","26","0.0385","6.85","https://www.crohnscolitisfoundation.org/atlanta-family-day"
"https://www.crohnscolitisfoundation.org/events/take-steps-kick-party","text/html; charset=UTF-8","200","OK","","","Take Steps Kick Off Party | Crohn's & Colitis Foundation","56","499","Connect with patients, caregivers and staff. Get 2020 Walk details, updates on our mission, and enjoy an inspirational evening connecting with our Take Steps community. Appetizers, soft drinks and your first adult beverage provided.","232","1469","","0","Take Steps Kick Off Party","25","","0","Breadcrumb","10","Sponsors","8","","","","","","","","","","","","0","","","","","","","","","","0.414","Fri, 07 Feb 2020 00:33:09 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/events/take-steps-kick-party"
"https://www.crohnscolitisfoundation.org/irvine-ca","text/html; charset=UTF-8","200","OK","","","Irvine, CA | Crohn's & Colitis Foundation","41","356","OC Business Journal
18500 Von Karman Ave #150
Irvine, California 92612

Support Group Facilitators:
Carol Fox Fox@ocbj.comWork949.833.8373 x 213 or cell: 949.486.9664
Brett Laddusaw Brett.laddusaw@gmail.com , Cell: 949.933.0218 or work: 949.930.2112 

Meets: 4th Wednesday, Monthly, 5:00 - 6:30 PM","297","1982","","0","Irvine, CA","10","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.255","Fri, 07 Feb 2020 00:33:08 GMT","","","","","3","00:00:14","","","","","","https://www.crohnscolitisfoundation.org/irvine-ca"
"https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/medication","text/html; charset=UTF-8","200","OK","","","Medication Options for Ulcerative Colitis | Crohn's & Colitis Foundation","72","622","Medication is the first line of treatment for ulcerative colitis. Your doctor’s recommendation for which medication will work best for you is based on the severity of your disease, your overall health, and other individual factors.

There are six major classes of medication used to treat ulcerative colitis.

 ","311","1862","","0","Medication Options for Ulcerative Colitis","41","Aminosalicylates","16","Breadcrumb","10","Aminosalicylates (5-ASA)","24","","","","","","","","","","","","0","","","","","","","","","","0.237","Fri, 07 Feb 2020 00:33:10 GMT","","","7710","69.79","11379","00:03:40","0","764","47431","0.0161","7.09","https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/medication"
"https://www.crohnscolitisfoundation.org/what-is-ibd/colorectal-cancer","text/html; charset=UTF-8","200","OK","","","The Risk of Colorectal Cancer in Crohn’s Disease and Ulcerative Colitis Patients | Crohn's & Colitis Foundation","111","976","Patients with ulcerative colitis and Crohn’s disease involving the colon need to be especially vigilant about screenings for colorectal cancer. These patients are at higher risk for developing colorectal cancer than the general population.","239","1472","","0","The Risk of Colorectal Cancer in Crohn’s Disease and Ulcerative Colitis Patients","80","Minimizing your Colorectal Cancer Risk","38","Breadcrumb","10","Colorectal Cancer Risk Factors","30","","","","","","","","","","","","0","","","","","","","","","","0.439","Fri, 07 Feb 2020 00:33:10 GMT","","","9688","71.32","11450","00:04:13","0","522","18271","0.0286","23.02","https://www.crohnscolitisfoundation.org/what-is-ibd/colorectal-cancer"
"https://www.crohnscolitisfoundation.org/join-sixth-annual-pediatric-ibd-research-day-weill-cornell-medicine-10418-pibdrd18","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.215","Fri, 07 Feb 2020 00:33:10 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/join-sixth-annual-pediatric-ibd-research-day-weill-cornell-medicine-10418-pibdrd18"
"https://www.crohnscolitisfoundation.org/seattle-area-volunteer-opportunities","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","7.872","Fri, 07 Feb 2020 00:33:03 GMT","","","","","3","00:00:00","","","","","","https://www.crohnscolitisfoundation.org/seattle-area-volunteer-opportunities"
"https://www.crohnscolitisfoundation.org/camp-oasis-10","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.118","Fri, 07 Feb 2020 00:33:10 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/camp-oasis-10"
"https://www.crohnscolitisfoundation.org/wisconsin-chapter-april-update","text/html; charset=UTF-8","200","OK","","","Wisconsin Chapter April Update | Crohn's & Colitis Foundation","61","550","We hope you're excited for all the upcoming events we're planning in Wisconsin this year! In addition to education events in the Milwaukee area, we are getting together for a Milwaukee Wave game, a tour of a the Original Cheesehead Factory at our Take Steps Rally, and of course, our Take Steps walks! We'll also be kicking off our brand-new special event, An Autumn Affair, in just a few weeks. And I'm pleased to introduce Meggie Besaw as the newest member of our Wisconsin team!","481","3088","","0","Wisconsin Chapter April Update","30","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.186","Fri, 07 Feb 2020 00:33:11 GMT","","","22","86.36","53","00:06:06","0","0","30","0.0","51.9","https://www.crohnscolitisfoundation.org/wisconsin-chapter-april-update"
"https://www.crohnscolitisfoundation.org/science-and-professionals/education-resources/nutritional-resources-for-providers","text/html; charset=UTF-8","200","OK","","","Nutrition Resources for Healthcare Providers | Crohn's & Colitis Foundation","75","665","","0","0","","0","Nutrition Resources for Healthcare Providers","44","","0","Breadcrumb","10","Virtual Preceptorship (Online Certified Case Modules)","53","","","","","","","","","","","","0","","","","","","","","","","0.189","Fri, 07 Feb 2020 00:33:13 GMT","","","730","56.03","3153","00:01:59","0","1","275","0.0036","36.93","https://www.crohnscolitisfoundation.org/science-and-professionals/education-resources/nutritional-resources-for-providers"
"https://www.crohnscolitisfoundation.org/greater-san-diego-desert-area-chapter-news-november-2019","text/html; charset=UTF-8","200","OK","","","Greater San Diego & Desert Area Chapter News: November 2019 | Crohn's & Colitis Foundation","90","853","Check out our November 2019 Chapter Newsletter ","47","321","","0","Greater San Diego & Desert Area Chapter News: November 2019","59","","0","Breadcrumb","10","Crohn's & Colitis Foundation","28","","","","","","","","","","","","0","","","","","","","","","","7.028","Fri, 07 Feb 2020 00:33:07 GMT","","","3","0.0","16","00:01:54","0","","","","","https://www.crohnscolitisfoundation.org/greater-san-diego-desert-area-chapter-news-november-2019"
"https://www.crohnscolitisfoundation.org/casino-cause","text/html; charset=UTF-8","200","OK","","","Casino for a Cause | Crohn's & Colitis Foundation","49","439","The Alabama/NW Florida Chapter of the Crohn's & Colitis Foundation is proud to host the 9th Annual Casino for a Cause presented by This is Alabama at The Haven on Thursday, October 24th. Proceeds from Casino for a Cause will support the Foundation's programs including education, Camp Oasis for children with Crohn's disease and ulcerative colitis and additional support services for Alabamians living with these chronic digestive diseases.

Special guest Tony Giles, the voice of the Crimson Tide, will serve as emcee for the evening.","535","3419","","0","Casino for a Cause","18","","0","Breadcrumb","10","Sponsors","8","","","","","","","","","","","","0","","","","","","","","","","1.452","Fri, 07 Feb 2020 00:33:13 GMT","","","181","77.35","337","00:03:24","0","9","145","0.0621","29.63","https://www.crohnscolitisfoundation.org/casino-cause"
"https://www.crohnscolitisfoundation.org/fda-approves-new-ulcerative-colitis-treatment-tofacitinib","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.106","Fri, 07 Feb 2020 00:33:14 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/fda-approves-new-ulcerative-colitis-treatment-tofacitinib"
"https://www.crohnscolitisfoundation.org/research-funding-opportunities","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","7.99","Fri, 07 Feb 2020 00:33:10 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/research-funding-opportunities"
"https://www.crohnscolitisfoundation.org/events/guts-glory-5k-runwalk","text/html; charset=UTF-8","200","OK","","","Guts & Glory 5K Run/Walk | Crohn's & Colitis Foundation","55","506","Take in the sights and sounds of the Jersey Shore and join us for the 26th annual Ocean City Guts & Glory 5K Run/Walk presented by Edmunds GovTech. ","148","977","","0","Guts & Glory 5K Run/Walk","24","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","1.223","Fri, 07 Feb 2020 00:33:18 GMT","","","3","0.0","19","00:00:30","0","0","2","0.0","14.5","https://www.crohnscolitisfoundation.org/events/guts-glory-5k-runwalk"
"https://www.crohnscolitisfoundation.org/swing-fore-cure","text/html; charset=UTF-8","200","OK","","","Swing Fore a Cure | Crohn's & Colitis Foundation","48","434","Swing Fore a Cure!

 

We are proud to announce the first annual Swing Fore a Cure Topgolf Challenge benefiting the Crohn's and Colitis Foundation!

Come and join us with your closest friends, family and even co-workers, on November 14th, 2019! It's going to be an evening full of excitement with a hole in one contest, a fantastic silent auction and lots of food and drinks. We look forward to seeing you for some friendly competition while supporting a cause we all deeply care about.","486","3043","","0","Swing Fore a Cure","17","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","8.073","Fri, 07 Feb 2020 00:33:11 GMT","","","41","90.24","125","00:00:54","0","0","24","0.0","29.54","https://www.crohnscolitisfoundation.org/swing-fore-cure"
"https://www.crohnscolitisfoundation.org/science-and-professionals/education-resources/health-maintenance-checklists","text/html; charset=UTF-8","200","OK","","","Health Maintenance Checklists | Crohn's & Colitis Foundation","60","541","The Foundation's Professional Education Committee, a subcommittee of the National Scientific Advisory Committee, has produced evidence-based health maintenance checklists for both adult and pediatric IBD patients. The resources are viewable electronically and can be printed for use in your practice:

View health maintenance checklist for adults","346","2208","","0","Health Maintenance Checklists","29","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.195","Fri, 07 Feb 2020 00:33:19 GMT","","","94","46.81","546","00:02:23","0","5","98","0.051","25.16","https://www.crohnscolitisfoundation.org/science-and-professionals/education-resources/health-maintenance-checklists"
"https://www.crohnscolitisfoundation.org/science-and-professionals/education-resources/live-fellowship-preceptorship","text/html; charset=UTF-8","200","OK","","","Live Fellowship and Preceptorship | Crohn's & Colitis Foundation","64","570","","0","0","","0","Live Fellowship and Preceptorship","33","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","7.801","Fri, 07 Feb 2020 00:33:11 GMT","","","31","38.71","390","00:00:47","0","0","16","0.0","27.06","https://www.crohnscolitisfoundation.org/science-and-professionals/education-resources/live-fellowship-preceptorship"
"https://www.crohnscolitisfoundation.org/science-and-professionals/programs-materials/ibd-nurses","text/html; charset=iso-8859-1","301","Moved Permanently","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","0.119","","http://www.crohnscolitisfoundation.org/science-and-professionals/education-resourcesibd-nurses","HTTP Redirect","3","0.0","","","0","0","1","0.0","9.0","https://www.crohnscolitisfoundation.org/science-and-professionals/programs-materials/ibd-nurses"
"https://www.crohnscolitisfoundation.org/what-is-ibd/newly-diagnosed","text/html; charset=UTF-8","200","OK","","","Newly Diagnosed | Crohn's & Colitis Foundation","46","421","If you are newly diagnosed review this basic information you need to know.","74","473","","0","Newly Diagnosed","15","","0","Breadcrumb","10","Related Resources","17","","","","","","","","","","","","0","","","","","","","","","","0.393","Fri, 07 Feb 2020 00:33:19 GMT","","","12171","53.82","29061","00:01:18","0","26","4100","0.0063","9.61","https://www.crohnscolitisfoundation.org/what-is-ibd/newly-diagnosed"
"https://www.crohnscolitisfoundation.org/about/transparency","text/html; charset=UTF-8","200","OK","","","How We Do Business | Crohn's & Colitis Foundation","49","460","The Crohn’s & Colitis Foundation strives to maintain the highest ethical standards across our Foundation; to be thorough, accurate and unbiased in all the information we present; and to consistently keep patients front and center in everything we do. Below, you'll find descriptions of the processes we follow to ensure our actions are in line with our core values.

 ","368","2271","","0","How We Do Business","18","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.395","Fri, 07 Feb 2020 00:33:19 GMT","","","140","44.29","215","00:02:16","0","0","1","0.0","4.0","https://www.crohnscolitisfoundation.org/about/transparency"
"https://www.crohnscolitisfoundation.org/news/publications/ibd-journal","text/html; charset=UTF-8","200","OK","","","IBD Journal | Crohn's & Colitis Foundation","42","372","The IBD Journal is dedicated exclusively to IBD and features peer-reviewed clinical and science-related articles.","113","705","","0","IBD Journal","11","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.33","Fri, 07 Feb 2020 00:33:19 GMT","","","1737","59.41","3150","00:02:11","0","242","8034","0.0301","6.59","https://www.crohnscolitisfoundation.org/news/publications/ibd-journal"
"https://www.crohnscolitisfoundation.org/greater-san-diego-desert-area-chapter-news-january-2020","text/html; charset=UTF-8","200","OK","","","Greater San Diego & Desert Area Chapter News: January 2020 | Crohn's & Colitis Foundation","89","832","Check out our January 2020 Chapter Newsletter","45","306","","0","Greater San Diego & Desert Area Chapter News: January 2020","58","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.364","Fri, 07 Feb 2020 00:33:19 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/greater-san-diego-desert-area-chapter-news-january-2020"
"https://www.crohnscolitisfoundation.org/greater-san-diego-desert-area-chapter-news-december-2019","text/html; charset=UTF-8","200","OK","","","Greater San Diego & Desert Area Chapter News: December 2019 | Crohn's & Colitis Foundation","90","853","Check out our December 2019 Chapter Newsletter","46","321","","0","Greater San Diego & Desert Area Chapter News: December 2019","59","","0","Breadcrumb","10","Crohn's & Colitis Foundation","28","","","","","","","","","","","","0","","","","","","","","","","6.643","Fri, 07 Feb 2020 00:33:14 GMT","","","","","3","00:02:01","","","","","","https://www.crohnscolitisfoundation.org/greater-san-diego-desert-area-chapter-news-december-2019"
"https://www.crohnscolitisfoundation.org/get-involved/become-member","text/html; charset=UTF-8","200","OK","","","Become a Member | Crohn's & Colitis Foundation","46","438","Become a Crohn’s & Colitis Foundation member and receive special access to journals, newsletters, and the latest in the rapidly growing field of IBD research, treatment, and quality of care. We also offer a professional membership that provides health professionals and researchers with the high-level resources they need to be a leader in IBD care and research.","362","2292","","0","Become a Member","15","","0","Breadcrumb","10","Membership Options","18","","","","","","","","","","","","0","","","","","","","","","","0.241","Fri, 07 Feb 2020 00:33:21 GMT","","","505","31.49","1890","00:00:48","0","27","3237","0.0083","2.19","https://www.crohnscolitisfoundation.org/get-involved/become-member"
"https://www.crohnscolitisfoundation.org/get-involved/be-an-advocate/contact-your-legislators","text/html; charset=UTF-8","200","OK","","","Take Action - Contact Your Legislators | Crohn's & Colitis Foundation","69","611","We want your voice to be heard! Get information and tips about contacting your legislators  to advocate on behalf of IBD patients across the country.","149","933","","0","Take Action - Contact Your Legislators","38","","0","Breadcrumb","10","Meet with Your Legislators","26","","","","","","","","","","","","0","","","","","","","","","","0.343","Fri, 07 Feb 2020 00:33:21 GMT","","","405","80.99","895","00:01:54","0","0","222","0.0","43.32","https://www.crohnscolitisfoundation.org/get-involved/be-an-advocate/contact-your-legislators"
"https://www.crohnscolitisfoundation.org/mental-health/navigating-daily-life-with-ibd","text/html; charset=UTF-8","200","OK","","","Navigating Daily Life with IBD | Crohn's & Colitis Foundation","61","528","Managing the physical symptoms of Crohn’s disease and ulcerative colitis is just one part of living with inflammatory bowel disease (IBD).

There are several challenges of living with these chronic illnesses that can affect your daily life:


	Perceived stigma of IBD
	
	
	Going to work and school
	
	
	Managing relationships
	
	
	Navigating social situations","359","2113","","0","Navigating Daily Life with IBD","30","","0","Breadcrumb","10","Erasing the Stigma","18","","","","","","","","","","","","0","","","","","","","","","","0.223","Fri, 07 Feb 2020 00:33:21 GMT","","","1865","69.76","3696","00:04:24","0","29","447","0.0649","7.33","https://www.crohnscolitisfoundation.org/mental-health/navigating-daily-life-with-ibd"
"https://www.crohnscolitisfoundation.org/living-strong-crohns-colitis","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","6.186","Fri, 07 Feb 2020 00:33:15 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/living-strong-crohns-colitis"
"https://www.crohnscolitisfoundation.org/glossary","text/html; charset=UTF-8","200","OK","","","Crohn’s & Colitis Glossary | Crohn's & Colitis Foundation","57","499","Commonly used words about IBD are presented in the glossary.","60","405","","0","Crohn’s & Colitis Glossary","26","","0","Breadcrumb","10","Anti-OmpC (outer membrane protein C):","37","","","","","","","","","","","","0","","","","","","","","","","0.326","Fri, 07 Feb 2020 00:33:21 GMT","","","346","66.76","1887","00:01:58","0","10","416","0.024","12.93","https://www.crohnscolitisfoundation.org/glossary"
"https://www.crohnscolitisfoundation.org/camp-oasis-0","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.111","Fri, 07 Feb 2020 00:33:21 GMT","","","19","31.58","59","00:02:14","0","2","172","0.0116","3.99","https://www.crohnscolitisfoundation.org/camp-oasis-0"
"https://www.crohnscolitisfoundation.org/camp-oasis-7","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.281","Fri, 07 Feb 2020 00:33:22 GMT","","","","","9","00:00:34","","1","48","0.0208","3.48","https://www.crohnscolitisfoundation.org/camp-oasis-7"
"https://www.crohnscolitisfoundation.org/camp-oasis-9","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.32","Fri, 07 Feb 2020 00:33:22 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/camp-oasis-9"
"https://www.crohnscolitisfoundation.org/camp-oasis-8","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.169","Fri, 07 Feb 2020 00:33:23 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/camp-oasis-8"
